first_arrival_time,success,num_alerted,environment,policy
5.165201819252218,True,1,urban,Local Small
5.0212735566102005,True,3,urban,Local Small
2.241786716503666,True,2,urban,Local Small
2.803949031355797,True,1,urban,Local Small
9.592989074448859,False,0,urban,Local Small
5.386288177577061,True,2,urban,Local Small
7.732360730341994,False,0,urban,Local Small
8.413424302119179,False,0,urban,Local Small
10.012055287920012,False,0,urban,Local Small
3.412030433608568,True,3,urban,Local Small
1.1639630871672804,True,3,urban,Local Small
7.104590302684963,False,1,urban,Local Small
9.00303048981861,False,0,urban,Local Small
5.7575509345145175,True,2,urban,Local Small
4.798953137011591,True,1,urban,Local Small
4.6967768859289585,True,1,urban,Local Small
4.595458551309032,True,2,urban,Local Small
8.695749431455168,False,0,urban,Local Small
7.473153222405755,False,0,urban,Local Small
6.9836838441505105,False,3,urban,Local Small
1.8089643242601874,True,4,urban,Local Small
3.3303999332119707,True,1,urban,Local Small
3.005341213551454,True,2,urban,Local Small
8.69680098569319,False,2,urban,Local Small
4.8768657331122895,True,2,urban,Local Small
4.238252086448406,True,1,urban,Local Small
4.041450832702263,True,0,urban,Local Small
2.482086899678598,True,2,urban,Local Small
4.232142511880678,True,2,urban,Local Small
2.328365449169101,True,2,urban,Local Small
8.263665041855372,False,1,urban,Local Small
4.822349159134832,True,2,urban,Local Small
2.7204736613383047,True,1,urban,Local Small
9.20676893555903,False,1,urban,Local Small
4.792736057613798,True,2,urban,Local Small
3.4739023693979343,True,2,urban,Local Small
2.0323705773672005,True,1,urban,Local Small
1.622753745230896,True,1,urban,Local Small
3.600651042641023,True,3,urban,Local Small
3.6035897960930927,True,2,urban,Local Small
4.684685374133961,True,5,urban,Local Small
1.5865432084780977,True,2,urban,Local Small
4.2327891469410375,True,1,urban,Local Small
2.2769649377468215,True,5,urban,Local Small
8.668071239687938,False,0,urban,Local Small
9.66155795232317,False,0,urban,Local Small
2.6039165917139058,True,1,urban,Local Small
1.2700340242153256,True,1,urban,Local Small
2.7254164020681713,True,3,urban,Local Small
3.611260632172929,True,5,urban,Local Small
1.9652832192446859,True,3,urban,Local Small
4.347147483295204,True,2,urban,Local Small
7.805989389389709,False,1,urban,Local Small
3.936520233713976,True,2,urban,Local Small
2.198681548593945,True,4,urban,Local Small
2.1189915441327467,True,3,urban,Local Small
4.955363572606485,True,2,urban,Local Small
5.9570779919289425,True,2,urban,Local Small
8.561995104978743,False,0,urban,Local Small
3.2396995773248967,True,2,urban,Local Small
5.663194889955321,True,1,urban,Local Small
3.6375892630571443,True,1,urban,Local Small
8.73247315906253,False,2,urban,Local Small
8.720320781682329,False,1,urban,Local Small
3.0000334560730897,True,4,urban,Local Small
6.066599755407189,False,2,urban,Local Small
3.793410124430015,True,1,urban,Local Small
8.214231017287863,False,2,urban,Local Small
2.014879351892003,True,2,urban,Local Small
5.048959971542671,True,2,urban,Local Small
9.044097379075655,False,2,urban,Local Small
2.6411698091963864,True,3,urban,Local Small
6.624888852747038,False,0,urban,Local Small
3.4907149270271334,True,2,urban,Local Small
2.2774559713933966,True,2,urban,Local Small
5.420069983656492,True,2,urban,Local Small
7.58482718077013,False,1,urban,Local Small
4.725073262533039,True,5,urban,Local Small
6.693735409677854,False,2,urban,Local Small
3.0577082317821933,True,2,urban,Local Small
7.690159293136046,False,0,urban,Local Small
5.608379660464584,True,3,urban,Local Small
2.189344442336397,True,2,urban,Local Small
8.393618014574663,False,2,urban,Local Small
10.183965773290774,False,1,urban,Local Small
1.4668264018303934,True,2,urban,Local Small
4.347094243588238,True,3,urban,Local Small
2.1832397752949335,True,3,urban,Local Small
1.1367632217477919,True,2,urban,Local Small
8.636455338914743,False,1,urban,Local Small
0.8049162277149722,True,4,urban,Local Small
6.68265615880355,False,1,urban,Local Small
6.379583381556403,False,2,urban,Local Small
2.5783674092933,True,1,urban,Local Small
7.309761844290662,False,1,urban,Local Small
0.0,True,4,urban,Local Small
3.4877270325836793,True,2,urban,Local Small
5.277860846965243,True,2,urban,Local Small
1.6022625559158412,True,2,urban,Local Small
6.006921645925484,False,0,urban,Local Small
7.717022879644244,False,0,urban,Local Small
8.187876138339542,False,0,urban,Local Small
2.344030374549731,True,3,urban,Local Small
6.3095837114467495,False,1,urban,Local Small
6.290962718467087,False,1,urban,Local Small
7.367203760093472,False,1,urban,Local Small
4.6857953471969065,True,1,urban,Local Small
7.19800608457361,False,1,urban,Local Small
2.5427414887614783,True,1,urban,Local Small
2.270532282337842,True,1,urban,Local Small
3.208925636452042,True,3,urban,Local Small
2.4387382752466684,True,1,urban,Local Small
4.1818518427723,True,4,urban,Local Small
2.47449821338959,True,3,urban,Local Small
3.8094929598533387,True,2,urban,Local Small
1.7306423554093493,True,3,urban,Local Small
8.523783016029029,False,1,urban,Local Small
6.813476424581118,False,0,urban,Local Small
10.128342937601118,False,0,urban,Local Small
10.02461604441776,False,2,urban,Local Small
7.82651257374452,False,0,urban,Local Small
2.139418277226582,True,2,urban,Local Small
0.0,True,4,urban,Local Small
9.597323843059486,False,1,urban,Local Small
4.469094307224883,True,3,urban,Local Small
6.327380820342942,False,3,urban,Local Small
4.378287464098236,True,2,urban,Local Small
0.517224330757835,True,1,urban,Local Small
1.005048331358877,True,1,urban,Local Small
8.488599845091027,False,0,urban,Local Small
9.619486011489109,False,0,urban,Local Small
6.925752499706185,False,1,urban,Local Small
0.0,True,2,urban,Local Small
6.295137936091042,False,3,urban,Local Small
9.285096615916688,False,1,urban,Local Small
4.480094075856284,True,1,urban,Local Small
7.724975589869572,False,0,urban,Local Small
8.41967626209673,False,1,urban,Local Small
5.928934363923165,True,4,urban,Local Small
6.240038062714444,False,0,urban,Local Small
1.78107965132631,True,2,urban,Local Small
4.546779075652558,True,1,urban,Local Small
0.804466911146241,True,5,urban,Local Small
1.66080229135689,True,3,urban,Local Small
5.878012337683266,True,2,urban,Local Small
6.580591211271731,False,1,urban,Local Small
0.33400441314546603,True,3,urban,Local Small
4.092835815964201,True,1,urban,Local Small
3.307967433555946,True,4,urban,Local Small
1.9380265057650037,True,3,urban,Local Small
0.8621220993407944,True,3,urban,Local Small
6.145434240104783,False,2,urban,Local Small
1.5761437168856585,True,3,urban,Local Small
5.838784351169169,True,2,urban,Local Small
5.6980386498358,True,1,urban,Local Small
5.0863643935011815,True,0,urban,Local Small
4.715062836866422,True,1,urban,Local Small
5.851743647105388,True,1,urban,Local Small
5.871271292245222,True,3,urban,Local Small
1.197850371253337,True,2,urban,Local Small
6.8073350207501555,False,2,urban,Local Small
10.529749051579604,False,0,urban,Local Small
9.073189240817047,False,0,urban,Local Small
3.601805898810297,True,2,urban,Local Small
2.1837466731945874,True,2,urban,Local Small
1.9051639782512095,True,3,urban,Local Small
5.806774086611101,True,2,urban,Local Small
4.236681969476037,True,3,urban,Local Small
6.594354648090524,False,3,urban,Local Small
3.3896727854163915,True,4,urban,Local Small
5.546867001193219,True,1,urban,Local Small
1.186572680821653,True,2,urban,Local Small
8.9593233549288,False,2,urban,Local Small
1.2545423872236043,True,4,urban,Local Small
10.735065565668279,False,1,urban,Local Small
2.4256917292875455,True,0,urban,Local Small
6.797900017749149,False,1,urban,Local Small
1.1766460706599988,True,2,urban,Local Small
8.335831497348241,False,1,urban,Local Small
8.892383102930868,False,1,urban,Local Small
7.63780595827867,False,0,urban,Local Small
7.629878985826323,False,1,urban,Local Small
1.5582673722252545,True,2,urban,Local Small
6.859794032152488,False,2,urban,Local Small
9.209934936824729,False,0,urban,Local Small
2.075964651545867,True,2,urban,Local Small
3.7413502279617976,True,2,urban,Local Small
3.3337407334418705,True,4,urban,Local Small
7.3696871412177245,False,0,urban,Local Small
2.9802318180087664,True,3,urban,Local Small
1.4687558124609752,True,5,urban,Local Small
2.3331410483689963,True,3,urban,Local Small
7.0432634467826105,False,2,urban,Local Small
8.91025619839454,False,0,urban,Local Small
4.7547131358289265,True,3,urban,Local Small
6.703851259215276,False,3,urban,Local Small
4.28910729140962,True,2,urban,Local Small
4.5842013564246935,True,3,urban,Local Small
5.595405153646269,True,2,urban,Local Small
4.0443332073175595,True,2,urban,Local Small
4.301689284395199,True,2,urban,Local Small
1.2371012591384245,True,5,urban,Local Small
3.3459210273958586,True,3,urban,Local Small
9.313356410426273,False,1,urban,Local Small
6.204603131462221,False,1,urban,Local Small
3.4982525835671905,True,2,urban,Local Small
1.9021086291886224,True,3,urban,Local Small
3.4263992653308573,True,2,urban,Local Small
5.358826093000313,True,2,urban,Local Small
1.7971913243480135,True,2,urban,Local Small
6.564577262824265,False,2,urban,Local Small
0.9630354252533174,True,5,urban,Local Small
0.58035322241065,True,3,urban,Local Small
4.599801968700933,True,0,urban,Local Small
2.531625010502859,True,3,urban,Local Small
9.573140853172323,False,0,urban,Local Small
6.288091051032393,False,2,urban,Local Small
0.2543093616736967,True,1,urban,Local Small
7.51195142000048,False,0,urban,Local Small
8.200195540341598,False,0,urban,Local Small
5.137898018933287,True,3,urban,Local Small
0.0,True,2,urban,Local Small
8.608532522146863,False,1,urban,Local Small
4.168338115332658,True,1,urban,Local Small
7.618925041452461,False,1,urban,Local Small
3.415208893916322,True,2,urban,Local Small
1.7699132149027077,True,4,urban,Local Small
4.170728084157986,True,3,urban,Local Small
6.4773539734660925,False,2,urban,Local Small
9.40274624306563,False,0,urban,Local Small
6.143489696464018,False,2,urban,Local Small
3.867056304425616,True,2,urban,Local Small
2.2424943852751693,True,1,urban,Local Small
9.345525394690696,False,0,urban,Local Small
2.698794483552844,True,2,urban,Local Small
5.42980892732049,True,2,urban,Local Small
6.591013252771755,False,1,urban,Local Small
0.0,True,3,urban,Local Small
5.0525364344167745,True,0,urban,Local Small
1.4653701147548903,True,2,urban,Local Small
5.922662370395038,True,1,urban,Local Small
3.988311494201779,True,4,urban,Local Small
0.6758184747954687,True,4,urban,Local Small
4.761806705925793,True,2,urban,Local Small
2.9049814601013884,True,4,urban,Local Small
7.696406713890612,False,1,urban,Local Small
8.530147277172171,False,0,urban,Local Small
4.086025982904314,True,1,urban,Local Small
5.603484918644291,True,1,urban,Local Small
3.922118589771763,True,1,urban,Local Small
4.614703263716411,True,1,urban,Local Small
2.339661853810814,True,2,urban,Local Small
4.3885743140586495,True,2,urban,Local Small
4.17402744408445,True,2,urban,Local Small
3.799126366780773,True,1,urban,Local Small
3.237614931842416,True,4,urban,Local Small
2.4524673917472484,True,3,urban,Local Small
1.0282163302930387,True,2,urban,Local Small
3.7727444775476533,True,2,urban,Local Small
6.684572862746315,False,0,urban,Local Small
0.0,True,4,urban,Local Small
2.4742425536865325,True,2,urban,Local Small
5.297819574470937,True,2,urban,Local Small
7.2125892158408265,False,0,urban,Local Small
2.7191313309364173,True,3,urban,Local Small
9.817893560698025,False,2,urban,Local Small
4.316260473529802,True,2,urban,Local Small
2.959403244917481,True,2,urban,Local Small
2.1975188283305958,True,2,urban,Local Small
1.2438312521807247,True,3,urban,Local Small
3.358541131746727,True,2,urban,Local Small
2.2260298979564963,True,2,urban,Local Small
12.187061769283677,False,0,urban,Local Small
3.8065788639692486,True,2,urban,Local Small
6.056465388352644,False,3,urban,Local Small
6.6960858273960255,False,2,urban,Local Small
8.731144785202714,False,0,urban,Local Small
6.217193348880389,False,1,urban,Local Small
10.228554409450394,False,1,urban,Local Small
5.620172840061772,True,4,urban,Local Small
8.688815481328032,False,2,urban,Local Small
3.4614777293615746,True,2,urban,Local Small
1.7028599450155617,True,3,urban,Local Small
8.789516739522606,False,2,urban,Local Small
6.97872719695803,False,2,urban,Local Small
6.581577483301093,False,4,urban,Local Small
5.293494334204943,True,1,urban,Local Small
8.497975521732203,False,1,urban,Local Small
6.74773444796244,False,2,urban,Local Small
7.519796866030355,False,1,urban,Local Small
5.848456914720239,True,0,urban,Local Small
4.673547589023578,True,0,urban,Local Small
7.478377609661285,False,0,urban,Local Small
4.124332791116671,True,2,urban,Local Small
3.5422249888189947,True,5,urban,Local Small
7.637252129843975,False,0,urban,Local Small
6.460476111038592,False,1,urban,Local Small
1.3114160442546956,True,2,urban,Local Small
1.7214785888458048,True,3,urban,Local Small
2.3125050756118695,True,3,urban,Local Small
4.549304239838763,True,1,urban,Local Small
2.0823859986802016,True,2,urban,Local Small
9.97096585050992,False,2,urban,Local Small
5.273562009794881,True,1,urban,Local Small
6.4696044102038694,False,1,urban,Local Small
1.8200563922926238,True,2,urban,Local Small
4.4704984880919305,True,2,urban,Local Small
8.141932532518409,False,4,urban,Local Small
2.0061080689974364,True,3,urban,Local Small
10.29861206457236,False,0,urban,Local Small
3.2013382871150315,True,1,urban,Local Small
9.063195172239823,False,2,urban,Local Small
7.387577830719177,False,1,urban,Local Small
3.428650676620707,True,2,urban,Local Small
2.821446737850194,True,4,urban,Local Small
5.229033687613883,True,1,urban,Local Small
2.48838641689723,True,2,urban,Local Small
10.189567350534407,False,1,urban,Local Small
3.8963126341149525,True,3,urban,Local Small
6.042982908946442,False,1,urban,Local Small
0.3398452049854772,True,2,urban,Local Small
4.178926144026926,True,1,urban,Local Small
3.850804959727684,True,5,urban,Local Small
8.81361067383854,False,4,urban,Local Small
6.084839652560437,False,2,urban,Local Small
9.18107327166784,False,0,urban,Local Small
3.5414404680247227,True,1,urban,Local Small
6.0170075583810405,False,1,urban,Local Small
4.506414341435542,True,2,urban,Local Small
7.769909144115364,False,0,urban,Local Small
2.563276639105131,True,2,urban,Local Small
10.73710094201622,False,0,urban,Local Small
6.0909889033588716,False,2,urban,Local Small
8.072411201453317,False,1,urban,Local Small
4.853667865496833,True,0,urban,Local Small
1.1450096638524874,True,3,urban,Local Small
2.8184576298835466,True,3,urban,Local Small
5.535365170525597,True,1,urban,Local Small
1.9921534134479466,True,2,urban,Local Small
2.578913971777072,True,2,urban,Local Small
3.0262631857388813,True,2,urban,Local Small
3.7633775630340205,True,1,urban,Local Small
6.556997796246742,False,2,urban,Local Small
1.8241991856932305,True,2,urban,Local Small
6.0711756874327225,False,1,urban,Local Small
4.573794480540588,True,1,urban,Local Small
3.2596643664372604,True,3,urban,Local Small
1.7679586207107298,True,3,urban,Local Small
10.233432560275062,False,0,urban,Local Small
9.087681358977335,False,1,urban,Local Small
2.8663184962236574,True,3,urban,Local Small
3.4037408949093577,True,5,urban,Local Small
2.575410379351858,True,3,urban,Local Small
1.6173313585470042,True,4,urban,Local Small
3.6239412981207195,True,1,urban,Local Small
5.163916380763947,True,2,urban,Local Small
8.962475060863765,False,3,urban,Local Small
11.995138257882108,False,0,urban,Local Small
1.1042550303214942,True,2,urban,Local Small
10.940714465066728,False,0,urban,Local Small
8.095707813669938,False,0,urban,Local Small
5.5955709059889855,True,0,urban,Local Small
4.227013327386412,True,1,urban,Local Small
2.456160563885951,True,2,urban,Local Small
7.780385081755402,False,1,urban,Local Small
3.8822228214107453,True,2,urban,Local Small
3.512039111633788,True,0,urban,Local Small
6.398893189274649,False,1,urban,Local Small
10.860006234952351,False,1,urban,Local Small
3.131929157150323,True,2,urban,Local Small
8.693366449491606,False,1,urban,Local Small
1.979690924730742,True,2,urban,Local Small
6.378173567931284,False,0,urban,Local Small
8.395132999695608,False,0,urban,Local Small
9.717552136081945,False,0,urban,Local Small
3.9153125218363423,True,2,urban,Local Small
9.47304375611759,False,2,urban,Local Small
5.1901473890992875,True,2,urban,Local Small
3.2685322077946015,True,2,urban,Local Small
3.3027920549103307,True,2,urban,Local Small
2.918293139274665,True,1,urban,Local Small
6.200533503074704,False,1,urban,Local Small
4.711525146529579,True,2,urban,Local Small
10.01141793765731,False,1,urban,Local Small
5.069413330325228,True,2,urban,Local Small
3.590801688160184,True,2,urban,Local Small
4.869589513560957,True,2,urban,Local Small
10.84391984736542,False,1,urban,Local Small
6.499390261679977,False,1,urban,Local Small
7.56784737019083,False,0,urban,Local Small
2.2470532575510735,True,3,urban,Local Small
7.705605265784746,False,3,urban,Local Small
4.956172668570584,True,1,urban,Local Small
4.293977152333872,True,3,urban,Local Small
0.0,True,4,urban,Local Small
7.310936675269959,False,3,urban,Local Small
5.840767429911628,True,0,urban,Local Small
6.2788716627178935,False,1,urban,Local Small
5.116664234376301,True,1,urban,Local Small
3.2956360138420577,True,2,urban,Local Small
7.637634130805476,False,1,urban,Local Small
1.1711161390590517,True,5,urban,Local Small
3.272033115090945,True,2,urban,Local Small
5.466599864196003,True,1,urban,Local Small
7.890703250835451,False,0,urban,Local Small
0.8548566694298474,True,1,urban,Local Small
5.6754960398859,True,2,urban,Local Small
3.586519117698302,True,1,urban,Local Small
3.6645878361570094,True,2,urban,Local Small
5.179345883571484,True,2,urban,Local Small
2.379097586894542,True,3,urban,Local Small
4.651373836742169,True,1,urban,Local Small
13.349453204788194,False,1,urban,Local Small
3.992243329156756,True,2,urban,Local Small
6.560565644687827,False,1,urban,Local Small
0.0,True,3,urban,Local Small
5.277426450398475,True,1,urban,Local Small
5.509965788919393,True,1,urban,Local Small
5.257881436874005,True,1,urban,Local Small
2.5601525590825243,True,1,urban,Local Small
7.662111420121823,False,1,urban,Local Small
5.254401840649907,True,1,urban,Local Small
6.987291408802809,False,0,urban,Local Small
6.944162797710661,False,0,urban,Local Small
2.1689404047666576,True,2,urban,Local Small
5.397526481538939,True,1,urban,Local Small
3.5194317616300186,True,0,urban,Local Small
4.494830557754796,True,2,urban,Local Small
6.318322682058964,False,1,urban,Local Small
1.0544987135971726,True,1,urban,Local Small
0.8843866029328029,True,4,urban,Local Small
1.4883938859371562,True,2,urban,Local Small
7.528958053789696,False,2,urban,Local Small
2.2768031924642727,True,2,urban,Local Small
8.24399129514109,False,2,urban,Local Small
1.0190453114044653,True,4,urban,Local Small
3.8914834318766367,True,2,urban,Local Small
8.343507126525129,False,0,urban,Local Small
5.8593636998409515,True,0,urban,Local Small
2.3989482129056627,True,2,urban,Local Small
5.3140733169246,True,3,urban,Local Small
0.0,True,1,urban,Local Small
5.750833593853024,True,1,urban,Local Small
6.041327330701443,False,0,urban,Local Small
0.34432250755624916,True,2,urban,Local Small
4.0169306121142085,True,2,urban,Local Small
3.5645587314435594,True,2,urban,Local Small
4.896927527663294,True,1,urban,Local Small
3.518624230491181,True,2,urban,Local Small
1.190722456509592,True,1,urban,Local Small
0.11672063463598903,True,3,urban,Local Small
7.002640993437277,False,0,urban,Local Small
8.546994902316321,False,1,urban,Local Small
1.896875119688528,True,3,urban,Local Small
3.909318877036565,True,1,urban,Local Small
3.1463256787547027,True,3,urban,Local Small
7.9922452615396615,False,0,urban,Local Small
2.648208370682643,True,3,urban,Local Small
2.8879989637028443,True,2,urban,Local Small
5.935904786141367,True,1,urban,Local Small
3.702746074549725,True,3,urban,Local Small
0.0,True,1,urban,Local Small
1.3376400193754145,True,3,urban,Local Small
3.541254611850552,True,1,urban,Local Small
3.8618226744533977,True,1,urban,Local Small
8.755115642201288,False,0,urban,Local Small
7.72771334155734,False,1,urban,Local Small
1.6199407600461515,True,2,urban,Local Small
0.0,True,2,urban,Local Small
7.591638240079837,False,1,urban,Local Small
4.591233827183492,True,1,urban,Local Small
5.5959985834681705,True,1,urban,Local Small
8.325947149954324,False,0,urban,Local Small
4.80309219032568,True,1,urban,Local Small
5.152054675766877,True,1,urban,Local Small
4.196689169652975,True,1,urban,Local Small
9.47388553851859,False,0,urban,Local Small
1.3921099769124512,True,4,urban,Local Small
2.9288338318933427,True,1,urban,Local Small
1.208562488529127,True,2,urban,Local Small
2.457540553730036,True,4,urban,Local Small
0.0,True,3,urban,Local Small
2.987085512179867,True,2,urban,Local Small
4.25881284044943,True,0,urban,Local Small
2.3240045188956184,True,1,urban,Local Small
0.7076601252245256,True,1,urban,Local Small
6.8164891846854845,False,0,urban,Local Small
8.37298231649085,False,0,urban,Local Small
6.906045207701451,False,1,urban,Local Small
7.867953740624069,False,1,urban,Local Small
9.732859044974822,False,1,urban,Local Small
3.5012717904528703,True,2,urban,Local Small
1.6417912252180482,True,3,urban,Local Small
11.255668168001073,False,0,urban,Local Small
3.9954656985474917,True,1,urban,Local Small
10.136931801644087,False,0,urban,Local Small
6.49345796427667,False,1,urban,Local Small
8.581516496910472,False,0,urban,Local Small
6.866153659132227,False,0,urban,Local Small
3.4675713151921057,True,2,urban,Local Small
7.095959173665124,False,3,urban,Local Small
0.6895114723365576,True,2,urban,Local Small
6.189095087824019,False,1,urban,Local Small
2.3771027723005873,True,3,urban,Local Small
2.577473752834556,True,3,urban,Local Small
6.8168801981329405,False,0,urban,Local Small
2.6855098047653203,True,3,urban,Local Small
1.7016376541632197,True,2,urban,Local Small
0.8930697820598967,True,3,urban,Local Small
3.0496861067254892,True,1,urban,Local Small
9.528515449431854,False,1,urban,Local Small
2.0266212455222936,True,4,urban,Local Small
1.4600052089568527,True,1,urban,Local Small
2.573052017724849,True,2,urban,Local Small
1.6198189552205247,True,2,urban,Local Small
6.371325399450711,False,2,urban,Local Small
4.175661155317409,True,1,urban,Local Small
2.640452033975679,True,0,urban,Local Small
8.904346564855931,False,0,urban,Local Small
4.266576979230946,True,0,urban,Local Small
3.0112887144903464,True,3,urban,Local Small
9.557534286241408,False,2,urban,Local Small
1.8118818712847324,True,1,urban,Local Small
3.369956923534297,True,4,urban,Local Small
0.4555482030157463,True,2,urban,Local Small
3.363271878151738,True,1,urban,Local Small
