first_arrival_time,success,num_alerted,environment,policy
5.65700414844121,True,1,urban,Local Small
6.583230386711362,True,1,urban,Local Small
2.5852756390840756,True,3,urban,Local Small
3.2707184434838017,True,3,urban,Local Small
2.4730581618774625,True,5,urban,Local Small
6.22843323774222,True,5,urban,Local Small
10.83779237420361,False,0,urban,Local Small
1.0427043413720778,True,1,urban,Local Small
6.868445838175286,True,1,urban,Local Small
3.655597675049508,True,1,urban,Local Small
5.177800592949896,True,2,urban,Local Small
3.6989498228309383,True,2,urban,Local Small
3.081972506224687,True,5,urban,Local Small
0.8096465467366081,True,4,urban,Local Small
2.959290438591693,True,2,urban,Local Small
7.392061442117742,True,0,urban,Local Small
7.827250923743415,True,1,urban,Local Small
4.637936274432112,True,1,urban,Local Small
6.060616132093457,True,2,urban,Local Small
8.276056889414809,False,1,urban,Local Small
10.67816269277727,False,2,urban,Local Small
0.3191286476121178,True,3,urban,Local Small
5.667106218382037,True,0,urban,Local Small
0.5283938709807185,True,3,urban,Local Small
3.7399567587288844,True,3,urban,Local Small
3.9927472665367985,True,1,urban,Local Small
4.509143263340761,True,3,urban,Local Small
1.8553140413577411,True,5,urban,Local Small
9.914207720654957,False,0,urban,Local Small
4.537877202459506,True,1,urban,Local Small
0.477297342846271,True,1,urban,Local Small
5.061670233702129,True,2,urban,Local Small
10.254634868952717,False,1,urban,Local Small
3.5274707571559234,True,2,urban,Local Small
1.719179646395847,True,1,urban,Local Small
5.965339453008555,True,0,urban,Local Small
3.6478367253184887,True,2,urban,Local Small
7.883148648252965,True,2,urban,Local Small
0.0,True,1,urban,Local Small
11.259700478494434,False,1,urban,Local Small
4.058764378868219,True,1,urban,Local Small
5.16720871303765,True,2,urban,Local Small
9.89201417110445,False,0,urban,Local Small
4.860974419270924,True,3,urban,Local Small
4.233334645985769,True,1,urban,Local Small
5.37134445302459,True,3,urban,Local Small
2.9232781723974606,True,5,urban,Local Small
4.413560458893489,True,0,urban,Local Small
7.003374345414732,True,3,urban,Local Small
4.506446670483844,True,3,urban,Local Small
6.569176761264944,True,0,urban,Local Small
8.771776875079224,False,1,urban,Local Small
11.488905576310145,False,0,urban,Local Small
6.750759764161366,True,1,urban,Local Small
4.799191540537539,True,4,urban,Local Small
5.966186421378075,True,1,urban,Local Small
5.244566771384937,True,0,urban,Local Small
3.1128082304763787,True,2,urban,Local Small
10.249043012578927,False,1,urban,Local Small
2.4252871862452032,True,3,urban,Local Small
8.820316377567776,False,1,urban,Local Small
6.368800904577909,True,4,urban,Local Small
0.5949851339931498,True,3,urban,Local Small
6.214502292451345,True,3,urban,Local Small
6.483682883532847,True,1,urban,Local Small
3.7873293390113036,True,3,urban,Local Small
9.102575000677133,False,0,urban,Local Small
2.5395258550895474,True,3,urban,Local Small
2.442802442430828,True,3,urban,Local Small
2.671030620631069,True,4,urban,Local Small
7.470575311932064,True,1,urban,Local Small
1.6381998536005555,True,4,urban,Local Small
6.5973837745221,True,2,urban,Local Small
7.768848245005361,True,1,urban,Local Small
9.583546127695632,False,2,urban,Local Small
6.462766535016714,True,1,urban,Local Small
4.95604554981597,True,2,urban,Local Small
8.13425067693234,False,0,urban,Local Small
4.964059732779968,True,0,urban,Local Small
9.956210946736723,False,0,urban,Local Small
4.431497243521211,True,1,urban,Local Small
5.622143515207599,True,2,urban,Local Small
4.167075140170555,True,3,urban,Local Small
1.4711331788913344,True,3,urban,Local Small
11.307567588870201,False,1,urban,Local Small
3.687521547861714,True,2,urban,Local Small
3.9019447872357085,True,4,urban,Local Small
7.193578119792334,True,2,urban,Local Small
3.6751772490383283,True,2,urban,Local Small
1.8941246209898361,True,2,urban,Local Small
3.951704586382865,True,3,urban,Local Small
6.3545999737885115,True,2,urban,Local Small
0.0,True,2,urban,Local Small
9.805595879523768,False,1,urban,Local Small
5.571968977907743,True,1,urban,Local Small
3.8597123776472673,True,4,urban,Local Small
4.995017028623948,True,1,urban,Local Small
6.8397321734377945,True,2,urban,Local Small
9.13814684755368,False,2,urban,Local Small
7.905934264961631,True,0,urban,Local Small
4.433960748541204,True,1,urban,Local Small
1.6354531541873405,True,3,urban,Local Small
5.788921777790727,True,2,urban,Local Small
6.343338823479309,True,1,urban,Local Small
5.269393193012025,True,2,urban,Local Small
4.577392103383401,True,3,urban,Local Small
4.069257285503146,True,1,urban,Local Small
3.0493429395354275,True,3,urban,Local Small
9.847573867858255,False,0,urban,Local Small
1.0187094761480633,True,4,urban,Local Small
1.3963116237334905,True,2,urban,Local Small
7.4947092814702865,True,1,urban,Local Small
4.990970251396751,True,2,urban,Local Small
6.425751106023244,True,1,urban,Local Small
7.092926777898789,True,0,urban,Local Small
4.1481228449367675,True,3,urban,Local Small
3.0574336757261373,True,4,urban,Local Small
2.61982555980216,True,2,urban,Local Small
3.870971142986157,True,1,urban,Local Small
5.677610517312914,True,1,urban,Local Small
6.048859580993431,True,1,urban,Local Small
8.678948262470273,False,0,urban,Local Small
4.065320256951817,True,3,urban,Local Small
8.919024398208869,False,1,urban,Local Small
4.514865633162058,True,2,urban,Local Small
9.50567645596803,False,0,urban,Local Small
