first_arrival_time,success,num_alerted,environment,policy
2.9549882455170633,True,5,urban,Local Small
1.3061071077194506,True,5,urban,Local Small
2.5270334070038665,True,5,urban,Local Small
1.1006719500484294,True,5,urban,Local Small
1.1887547450363343,True,5,urban,Local Small
1.8252213208286825,True,5,urban,Local Small
2.197947867158623,True,5,urban,Local Small
1.8209126042136738,True,5,urban,Local Small
0.3226854371371717,True,5,urban,Local Small
1.5046868830074496,True,5,urban,Local Small
3.191887553055855,True,5,urban,Local Small
1.8521122390822908,True,5,urban,Local Small
2.4589753240529393,True,5,urban,Local Small
2.481838399969538,True,5,urban,Local Small
1.4039135565220837,True,5,urban,Local Small
3.584024470610394,True,4,urban,Local Small
2.4122770988876474,True,5,urban,Local Small
2.149288361208585,True,5,urban,Local Small
2.4748444630984974,True,5,urban,Local Small
2.643834683378174,True,5,urban,Local Small
0.6753306092574705,True,5,urban,Local Small
1.3159407154374774,True,5,urban,Local Small
1.3886392457685588,True,5,urban,Local Small
0.5643375716140169,True,5,urban,Local Small
2.5968425153004135,True,5,urban,Local Small
0.98729155576925,True,5,urban,Local Small
2.244272626823791,True,5,urban,Local Small
0.8633069094970582,True,5,urban,Local Small
1.8810231918230902,True,5,urban,Local Small
3.1164177045571,True,3,urban,Local Small
3.385592815106298,True,5,urban,Local Small
1.4070524781057148,True,5,urban,Local Small
2.146342361727359,True,5,urban,Local Small
0.8683994575356266,True,5,urban,Local Small
2.132834257776548,True,5,urban,Local Small
1.5890943349214335,True,5,urban,Local Small
2.1612758688929317,True,5,urban,Local Small
1.2337042208055309,True,5,urban,Local Small
2.339578307702666,True,5,urban,Local Small
1.6132161106492913,True,5,urban,Local Small
2.3498946832869883,True,3,urban,Local Small
0.9936215826098049,True,5,urban,Local Small
1.2131474993390445,True,5,urban,Local Small
1.6779547296126693,True,5,urban,Local Small
1.4615793439600964,True,4,urban,Local Small
4.001846346035892,True,5,urban,Local Small
0.0,True,5,urban,Local Small
0.2598837125790514,True,5,urban,Local Small
1.903741398038292,True,5,urban,Local Small
2.7296835794532543,True,5,urban,Local Small
2.177293236973467,True,5,urban,Local Small
1.8271068347768815,True,5,urban,Local Small
1.63869454015548,True,5,urban,Local Small
2.338015206347474,True,5,urban,Local Small
2.320751619237207,True,5,urban,Local Small
1.6667405399295676,True,4,urban,Local Small
1.0027183459168545,True,5,urban,Local Small
0.3782057812421651,True,5,urban,Local Small
2.226182807459964,True,5,urban,Local Small
1.4843890638340647,True,3,urban,Local Small
2.7716336173424407,True,5,urban,Local Small
1.7164133983674414,True,5,urban,Local Small
